housing_median_age,population,households,median_income,median_house_value,rooms_per_household,bedrooms_per_household,NEAR BAY,<1H OCEAN,INLAND,ISLAND,NEAR OCEAN
22,1456,381,3.7933,131000,6.112860892,1.099737533,0,1,0,0,0
14,2140,687,3.125,102300,5.069868996,1.112081514,0,1,0,0,0
13,1843,674,2.8558,97100,4.56231454,0.934718101,0,1,0,0,0
7,1314,398,4.85,186900,6.278894472,1.055276382,0,1,0,0,0
7,4399,1423,3.6301,170900,5.766690091,1.070274069,0,1,0,0,0
11,2212,727,3.1062,141000,5.140302613,1.041265475,0,0,0,0,1
15,1130,579,2.5872,155600,5.041450777,1.022452504,0,0,0,0,1
15,1258,388,3.33,127900,4.909793814,1.072164948,0,0,0,0,1
13,2298,870,2.9386,143400,5.22183908,1.012643678,0,0,0,0,1
14,35682,4769,2.5729,134400,5.27049696,1.010484378,0,1,0,0,0
17,1354,431,4.5764,257300,6.649651972,1.025522042,0,1,0,0,0
16,1351,452,4.605,263300,7.002212389,1.066371681,0,1,0,0,0
12,1193,394,6.2475,331300,7.421319797,1.098984772,0,1,0,0,0
10,2312,810,5.4563,325700,6.535802469,1.008641975,0,1,0,0,0
15,1104,460,6.1009,314400,7.195652174,1.060869565,0,1,0,0,0
15,1022,564,2.7986,189900,5.874113475,1.203900709,0,1,0,0,0
12,2778,1020,4.0357,295900,6.233333333,1.158823529,0,1,0,0,0
16,862,280,5.1786,376800,6.860714286,1.114285714,0,1,0,0,0
16,2007,687,3,146700,5.147016012,1.113537118,0,1,0,0,0
16,1322,424,3.7857,227000,6.377358491,1.091981132,0,1,0,0,0
18,1727,652,2.8393,173200,5.121165644,1.079754601,0,1,0,0,0
16,1696,516,3.668,171200,5.410852713,1.01744186,0,1,0,0,0
17,1031,389,2.0956,134400,4.149100257,1.107969152,0,1,0,0,0
22,1425,491,2.375,137300,5.49694501,1.105906314,0,1,0,0,0
7,1440,501,2.2368,154600,4.433133733,1.093812375,0,1,0,0,0
8,1687,511,1.995,146900,3.43444227,1.037181996,0,1,0,0,0
14,2436,779,4.5391,180900,6.016688062,1.017971759,0,1,0,0,0
11,1250,450,4.5,222600,6.191111111,1.066666667,0,1,0,0,0
6,2833,915,2.3214,247000,4.071038251,1.049180328,0,1,0,0,0
14,848,304,5.5395,273300,6.256578947,1.111842105,0,1,0,0,0
16,1301,518,4.0882,296100,5.851351351,1.069498069,0,1,0,0,0
17,1931,510,3.8547,208300,5.664705882,1.150980392,0,1,0,0,0
14,2350,810,5.0507,291500,6.656790123,1.013580247,0,1,0,0,0
19,2091,610,3.2614,168800,5.767213115,1.078688525,0,1,0,0,0
16,1838,540,2.2393,117000,5.409259259,1.183333333,0,1,0,0,0
14,601,193,3.8438,243800,5.637305699,1.082901554,0,1,0,0,0
17,891,281,7.0177,267600,6.40569395,1.110320285,0,1,0,0,0
14,1704,539,3.7644,264700,5.756957328,1.055658627,0,1,0,0,0
11,1727,541,4.9375,232800,5.574861368,1.11090573,0,1,0,0,0
17,573,221,8.2531,419200,9.380090498,1.416289593,0,1,0,0,0
12,3129,945,4.7647,254100,6.241269841,1.06031746,0,1,0,0,0
17,1531,505,3.1553,250000,5.900990099,1.067326733,0,1,0,0,0
11,2012,703,3.1906,234500,5.877667141,1.099573257,0,1,0,0,0
11,918,500,3.1272,281300,8.136,1.658,0,1,0,0,0
13,2228,866,4.9335,298100,6.719399538,1.061200924,0,1,0,0,0
14,1385,512,4.15,272200,6.517578125,1.115234375,0,1,0,0,0
12,2106,801,6.2079,307300,6.232209738,0.543071161,0,1,0,0,0
16,1253,393,4.0328,294600,6.844783715,1.167938931,0,1,0,0,0
16,1875,609,5.543,286400,7.239737274,1.032840722,0,1,0,0,0
17,1693,597,3.3882,190800,6.155778894,1.125628141,0,1,0,0,0
16,1555,560,1.7217,175000,3.810714286,1.148214286,0,1,0,0,0
15,704,322,1.9571,162500,4.440993789,1.065217391,0,1,0,0,0
26,1014,304,4.3068,240100,6.549342105,1.085526316,0,1,0,0,0
13,1767,614,4.0776,196000,6.117263844,1.055374593,0,1,0,0,0
21,1194,312,3.4359,150900,5.506410256,0.987179487,0,1,0,0,0
13,1946,579,2.9875,172000,5.006908463,1.134715026,0,1,0,0,0
18,962,557,1.808,97000,4.190305206,1.028725314,0,1,0,0,0
16,1036,608,2.0246,148800,5.302631579,1.199013158,0,1,0,0,0
20,1173,349,4.1316,162500,5.621776504,0.957020057,0,1,0,0,0
9,1938,525,2.1293,151400,4.735238095,1.192380952,0,1,0,0,0
34,348,127,4.125,164600,4.283464567,0.850393701,0,1,0,0,0
6,2997,1029,4.6187,205000,5.986394558,0.965014577,0,1,0,0,0
5,9690,3510,4.1405,198500,5.956695157,1.120512821,0,1,0,0,0
5,999,325,5.0249,196700,7.024615385,1.036923077,0,1,0,0,0
16,470,313,1.8849,90800,4.536741214,0.993610224,0,1,0,0,0
13,1065,531,2.3844,98600,5.333333333,1.020715631,0,1,0,0,0
5,3161,1012,4.4531,177500,5.695652174,0.984189723,0,1,0,0,0
26,1160,331,3.9815,142600,6.072507553,1.048338369,0,1,0,0,0
19,1654,435,3.5,135800,4.981609195,1.018390805,0,1,0,0,0
26,1325,427,3.0197,136000,4.463700234,0.955503513,0,1,0,0,0
11,1012,285,4.21,175600,5.164912281,0.915789474,0,0,0,0,1
23,1360,404,4.2054,150700,5.309405941,0.938118812,0,1,0,0,0
13,1675,629,2.8214,121900,5.028616852,1.152623211,0,1,0,0,0
34,978,332,4.3542,156900,5.578313253,0.969879518,0,1,0,0,0
8,663,209,2.724,139300,4.655502392,1.38277512,0,0,0,0,1
5,1633,580,3.4456,165800,4.65,1.101724138,0,0,0,0,1
9,1992,453,2.066,127200,4.291390728,1.077262693,0,1,0,0,0
19,1859,446,2.1875,121700,4.197309417,1.096412556,0,1,0,0,0
18,1581,387,3.0982,111300,4.77002584,1.082687339,0,1,0,0,0
25,1045,386,2.4505,147500,4.225388601,1.075129534,0,1,0,0,0
26,989,367,2.5119,171700,4.634877384,1.100817439,0,1,0,0,0
22,1472,596,2.0625,124500,3.961409396,1.036912752,0,1,0,0,0
10,1302,471,2.7961,131300,4.352441614,1.004246285,0,1,0,0,0
13,1035,293,2.6339,117000,4.105802048,0.996587031,0,1,0,0,0
21,861,381,3.6181,213800,5.076115486,1.01312336,0,1,0,0,0
19,1901,735,3.6375,198800,5.986394558,1.126530612,0,1,0,0,0
31,801,292,4.4844,205500,5.945205479,0.948630137,0,1,0,0,0
29,1770,693,3.5109,166000,4.865800866,1.038961039,0,1,0,0,0
21,999,356,4.8929,212500,6.415730337,1.011235955,0,1,0,0,0
22,1288,466,5.04,253700,7.160944206,1.111587983,0,1,0,0,0
16,1948,606,2.7019,216900,4.95709571,1.082508251,0,1,0,0,0
4,1481,627,2.9133,215700,5.376395534,1.232854864,0,0,0,0,1
4,1518,545,2.9469,216100,4.297247706,1.091743119,0,0,0,0,1
2,1044,522,4.2361,158500,5.036398467,0.975095785,0,0,0,0,1
18,830,279,4.5764,207000,6.777777778,1.096774194,0,1,0,0,0
19,1035,352,2.9191,159400,4.457386364,0.997159091,0,1,0,0,0
22,1147,422,3.6346,192500,6.052132701,1.059241706,0,1,0,0,0
19,1646,554,5.0195,200200,6.023465704,1.019855596,0,1,0,0,0
6,3760,1460,4.1807,182600,5.397260274,1.05,0,0,0,0,1
18,828,283,4.2383,239000,7.572438163,1.056537102,0,0,0,0,1
7,809,282,5.552,283900,8.329787234,1.106382979,0,0,0,0,1
4,2282,801,5.5956,247800,7.298377029,1.116104869,0,0,0,0,1
17,781,281,5.6605,224400,6.06405694,0.93594306,0,0,0,0,1
15,1632,721,2.7644,111400,5.242718447,1.098474341,0,0,0,0,1
17,436,168,3.1667,160600,4.886904762,1.047619048,0,0,0,0,1
16,842,538,2.1205,157300,5.579925651,1.098513011,0,0,0,0,1
14,384,126,6.2096,178100,5.365079365,0.936507937,0,0,0,0,1
9,2235,746,4.5781,225600,6.085790885,1.063002681,0,0,0,0,1
4,10877,3958,4.6357,244900,6.042193027,1.044719555,0,0,0,0,1
11,952,448,4.0625,87500,5.714285714,0.993303571,0,0,0,0,1
4,3925,1672,4.2826,237500,5.979665072,1.120813397,0,1,0,0,0
6,810,322,3.625,135700,4.618012422,1.124223602,0,1,0,0,0
4,1164,582,4,228100,5.268041237,1.073883162,0,0,0,0,1
2,2091,808,3.6736,214500,5.722772277,1.170792079,0,0,0,0,1
13,2328,801,3.3444,183900,5.334581773,1.106117353,0,1,0,0,0
16,1446,362,3.75,163800,4.936464088,0.997237569,0,1,0,0,0
21,1722,593,4.8152,218500,6.349072513,1.032040472,0,1,0,0,0
7,1921,657,4.1128,209700,5.420091324,1.098934551,0,1,0,0,0
13,1246,579,2.6487,196000,5.07253886,1.20552677,0,1,0,0,0
13,3094,1091,2.3159,91600,4.127406049,1.042163153,0,1,0,0,0
11,1927,765,3.0139,199000,5.347712418,1.129411765,0,1,0,0,0
19,1663,403,3.8147,139200,5.024813896,1.027295285,0,1,0,0,0
5,2314,705,5.0123,210400,6.490780142,1.202836879,0,0,0,0,1
12,1708,952,2.8586,163300,5.082983193,1.00210084,0,1,0,0,0
15,754,409,2.2278,132800,4.618581907,0.899755501,0,0,0,0,1
25,426,137,3.0221,214300,4.350364964,0.839416058,0,1,0,0,0
15,3943,1006,3.1793,159900,5.887673956,1.198807157,0,1,0,0,0
5,2726,905,3.5839,158500,5.248618785,1.062983425,0,1,0,0,0
16,733,214,5.6874,202700,7.757009346,2.03271028,0,1,0,0,0
15,997,390,3.4833,193200,5.746153846,0.976923077,0,1,0,0,0
17,702,192,5.5696,168400,5.984375,0.947916667,0,1,0,0,0
16,758,178,5.0346,174600,6.342696629,1.112359551,0,1,0,0,0
15,470,217,2.3062,158900,4.930875576,0.958525346,0,1,0,0,0
16,1759,663,3.1776,172600,5.892911011,1.012066365,0,1,0,0,0
16,993,277,4.8526,170700,5.953068592,1.003610108,0,1,0,0,0
5,1320,512,4.1053,171400,5.11328125,1.052734375,0,1,0,0,0
16,1025,267,4.1641,163600,6.404494382,1.018726592,0,1,0,0,0
12,1211,396,3.8967,172600,5.967171717,1.03030303,0,1,0,0,0
12,1147,433,4.0495,153900,5.2147806,1.053117783,0,1,0,0,0
12,1677,728,2.3267,92000,5.016483516,1.267857143,0,1,0,0,0
7,5410,1580,2.32,117500,3.939873418,1.065189873,0,1,0,0,0
19,912,554,3.775,168000,5.537906137,1.075812274,0,0,0,0,1
18,1473,675,5.1194,247800,6.477037037,1.09037037,0,0,0,0,1
4,926,561,4.3672,258900,5.812834225,1.228163993,0,0,0,0,1
16,1197,552,5.1814,279900,6.286231884,1.088768116,0,0,0,0,1
8,3335,1323,5.311,255800,6.46409675,1.0861678,0,0,0,0,1
10,1410,557,6.0336,240300,6.26032316,0.978456014,0,0,0,0,1
4,685,248,7.745,237400,7.508064516,1.173387097,0,0,0,0,1
14,1176,614,3.9464,171900,5.986970684,1.172638436,0,0,0,0,1
22,349,169,7.0423,500001,14.18934911,2.408284024,0,0,0,0,1
13,1335,603,4.1667,227100,6.185737977,1.262023217,0,0,0,0,1
7,2015,768,6.3373,279600,6.927083333,1.11328125,0,0,0,0,1
13,1311,435,7.5402,340300,8.393103448,1.068965517,0,0,0,0,1
14,3097,1014,6.617,285200,7.108481262,0.998027613,0,0,0,0,1
12,1958,716,5.3905,299600,7.094972067,1.136871508,0,0,0,0,1
9,3773,1250,3.0426,129900,4.548,1.1536,0,1,0,0,0
15,827,239,4.3846,154200,6.263598326,1.046025105,0,1,0,0,0
11,921,294,4.2357,160900,4.863945578,0.993197279,0,1,0,0,0
16,1683,408,4.7426,160600,6.240196078,1.051470588,0,1,0,0,0
17,936,287,5.1842,157700,6.595818815,1.034843206,0,1,0,0,0
24,1158,360,4.7941,147500,5.986111111,1.052777778,0,1,0,0,0
15,1656,429,5.0461,222400,7.351981352,1.137529138,0,1,0,0,0
17,2732,830,5.1771,212800,6.495180723,1.06746988,0,1,0,0,0
4,2844,950,4.4477,174800,5.752631579,1.025263158,0,1,0,0,0
12,1226,428,5.4819,183800,5.759345794,0.962616822,0,1,0,0,0
11,2697,977,4.8554,206700,6.490276356,1.054247697,0,1,0,0,0
15,1231,503,3.2024,180400,5.952286282,1.03777336,0,1,0,0,0
19,1444,503,3.5462,156800,5.226640159,0.982107356,0,1,0,0,0
13,1981,840,3.4764,137500,4.711904762,1.029761905,0,1,0,0,0
17,4526,1474,2.6152,135300,4.624830393,1.107191316,0,1,0,0,0
33,612,176,2.1786,137500,3.153409091,0.9375,0,1,0,0,0
27,2447,717,3.8185,137200,5.326359833,0.940027894,0,1,0,0,0
20,5370,1838,2.3762,98500,4.214363439,1.107181719,0,1,0,0,0
15,6583,2789,2.8247,150000,4.95302976,1.035496594,0,1,0,0,0
16,2737,1051,2.25,136300,4.331113225,1.1094196,0,1,0,0,0
12,4854,1957,2.8015,143500,4.46704139,1.080224834,0,1,0,0,0
17,7014,2267,2.1437,113700,3.734450816,1.159241288,0,1,0,0,0
43,107,48,0.7054,137500,2.229166667,0.916666667,0,1,0,0,0
14,2916,1295,4.7019,191100,6.466409266,1.086486486,0,1,0,0,0
5,1398,581,3.1467,161100,5.437177281,1.179001721,0,1,0,0,0
7,1564,457,4.4655,182800,6.148796499,1.015317287,0,1,0,0,0
11,2300,970,3.7109,199800,5.717525773,1.004123711,0,1,0,0,0
7,4917,2424,2.3171,159500,4.399752475,1.062706271,0,1,0,0,0
10,1395,582,3.4455,190500,5.512027491,1.092783505,0,1,0,0,0
7,2662,923,4.9005,264000,6.637053088,1.118093174,0,1,0,0,0
17,1123,699,2.082,80000,4.526466381,0.932761087,0,1,0,0,0
46,59,13,3.875,200000,4,1,0,1,0,0,0
12,315,201,0.813,275000,4.781094527,1.701492537,0,1,0,0,0
17,1167,647,2.2875,132400,4.081916538,0.969088099,0,1,0,0,0
12,4074,1504,4.3513,199600,6.184840426,1.065824468,0,1,0,0,0
45,363,177,3.6389,186600,5.830508475,1.327683616,0,1,0,0,0
16,1080,365,8.6803,347300,6.580821918,0.920547945,0,1,0,0,0
8,1045,340,8.5957,444100,8.105882353,1.008823529,0,1,0,0,0
5,5640,1997,4.4375,353000,6.031547321,1.082623936,0,1,0,0,0
23,1383,488,4.9844,249100,6.967213115,1.026639344,0,1,0,0,0
21,1387,499,3.8292,177000,5.763527054,1.080160321,0,1,0,0,0
23,1988,658,4.7566,178300,5.762917933,0.948328267,0,1,0,0,0
11,620,163,2.5284,122500,3.478527607,1.128834356,0,1,0,0,0
31,1301,331,2.5331,115100,4.096676737,0.978851964,0,1,0,0,0
28,1556,563,2.2,127700,3.719360568,1.039076377,0,1,0,0,0
32,891,286,3.1429,171600,5.98951049,1.122377622,0,1,0,0,0
37,823,229,1.8363,145500,4.628820961,1.170305677,0,1,0,0,0
31,1326,427,3.0915,139900,4.81264637,1.107728337,0,1,0,0,0
31,1669,463,2.2146,116700,3.956803456,0.958963283,0,1,0,0,0
33,565,188,1.875,114300,3.585106383,1.106382979,0,1,0,0,0
21,2818,900,3.1458,187700,5.086666667,1.03,0,1,0,0,0
32,1224,461,2.7216,146300,5.36659436,1.082429501,0,1,0,0,0
12,1251,529,2.4122,127000,4.63705104,1.132325142,0,1,0,0,0
17,3004,1139,3.0054,142300,4.885864794,1.086040386,0,1,0,0,0
11,3516,1261,4.0484,262500,5.934179223,1.011895321,0,1,0,0,0
15,3555,1118,4.7022,172800,6.26118068,1.059928444,0,1,0,0,0
10,2177,783,6.7957,287500,6.575989783,1.086845466,0,1,0,0,0
17,1118,369,4.2813,169900,6.463414634,1.008130081,0,1,0,0,0
18,2095,677,5.4786,223500,6.488921713,0.948301329,0,1,0,0,0
22,1099,362,5.2323,167500,6.70441989,1.077348066,0,1,0,0,0
13,2119,662,6.1868,320200,8.332326284,1.126888218,0,1,0,0,0
25,1286,419,5.4663,248300,7.498806683,1.064439141,0,1,0,0,0
16,1902,566,6.1834,335600,8.263250883,1.026501767,0,1,0,0,0
16,1628,535,4.8836,239900,6.523364486,1.018691589,0,1,0,0,0
14,1448,452,5.0278,210900,6.230088496,1.10840708,0,1,0,0,0
18,992,329,4.5,222600,6.343465046,1.072948328,0,1,0,0,0
15,1474,460,4.0408,225900,5.989130435,1.12826087,0,1,0,0,0
13,737,279,5.5842,239100,5.039426523,0.931899642,0,1,0,0,0
7,5102,1697,5.5102,221000,7.35415439,1.146729523,0,1,0,0,0
5,2592,797,5.4155,199200,7.117942284,1.072772898,0,1,0,0,0
11,4197,1502,2.8827,166700,4.804926764,1.053928096,0,1,0,0,0
16,1818,529,5.2596,171500,6.056710775,1.02268431,0,1,0,0,0
11,1975,579,3.475,167200,5.549222798,1.094991364,0,1,0,0,0
17,5030,1596,3.6348,164500,5.666666667,1.058270677,0,1,0,0,0
17,251,69,4.6518,170200,5.811594203,0.985507246,0,1,0,0,0
11,645,198,5.6674,209800,6.196969697,1.02020202,0,1,0,0,0
17,1802,673,2.4744,158200,6.225854383,1.40564636,0,0,1,0,0
26,1001,324,2.1797,156300,5.617283951,1.154320988,0,0,1,0,0
23,612,258,2.7813,172900,6.709302326,1.414728682,0,0,1,0,0
36,334,126,3.0089,134400,7.873015873,1.777777778,0,0,1,0,0
15,536,209,4.125,148200,9.497607656,1.727272727,0,0,1,0,0
11,616,269,3.875,198100,9.375464684,2,0,0,1,0,0
24,532,188,1.5909,221900,7.329787234,1.446808511,0,0,1,0,0
16,120,43,5.359,193800,8.11627907,1.720930233,0,1,0,0,0
18,1754,656,4.57,189900,6.789634146,1.298780488,0,0,1,0,0
24,731,295,3.3214,176400,9.308474576,1.742372881,0,0,1,0,0
19,327,185,3.3625,100000,9.681081081,1.983783784,0,0,1,0,0
17,452,184,1.9875,83700,5.076086957,1.543478261,0,0,1,0,0
18,194,69,2.5179,58800,5.536231884,1.855072464,0,0,1,0,0
12,1289,570,2.5795,98700,8.578947368,2.021052632,0,0,1,0,0
19,2133,718,2.919,116500,5.689415042,1.22005571,0,0,1,0,0
22,1644,516,2.1949,127100,5.19379845,1.246124031,0,0,1,0,0
16,1046,367,1.7137,110700,7.070844687,1.651226158,0,0,1,0,0
28,567,254,1.4648,61800,6.330708661,1.61023622,0,0,1,0,0
17,2266,769,4.2321,217400,6.323797139,1.098829649,0,1,0,0,0
12,1891,721,3.5769,231800,5.937586685,1.090152566,0,1,0,0,0
16,1627,624,3.1196,187200,5.306089744,1.125,0,1,0,0,0
16,1969,767,2.875,222900,4.808344198,1.065189048,0,1,0,0,0
17,1222,443,6.6361,308600,7.557562077,1.085778781,0,1,0,0,0
11,1672,546,6.1481,274600,7.095238095,1.034798535,0,1,0,0,0
18,2032,745,4.0159,169100,5.523489933,1.136912752,0,1,0,0,0
13,918,152,6.2152,240600,5.546052632,2.861842105,0,1,0,0,0
15,993,309,5.5164,248900,6.644012945,1.038834951,0,1,0,0,0
8,2048,575,6.4745,300300,8.052173913,1.085217391,0,1,0,0,0
13,1431,503,5.7652,259900,6.497017893,0.976143141,0,1,0,0,0
9,1355,362,6.2578,293100,7.325966851,1.085635359,0,1,0,0,0
14,2129,688,4.7367,214500,5.9375,1.091569767,0,1,0,0,0
19,1421,491,3.5227,206100,5.401221996,1.059063136,0,1,0,0,0
25,592,441,3.6728,500001,2.671201814,1.235827664,1,0,0,0,0
31,2305,1201,1.8981,500001,3.323064113,1.091590341,1,0,0,0,0
52,473,250,4.3472,500001,5.256,1.268,1,0,0,0,0
52,838,510,8.0755,500001,5.592156863,1.139215686,1,0,0,0,0
52,1848,1255,4.9211,500001,3.972111554,1.079681275,1,0,0,0,0
50,958,712,3.2356,500001,3.502808989,1.026685393,1,0,0,0,0
52,277,165,4.4712,500001,4.490909091,1.03030303,1,0,0,0,0
52,1335,613,3.1477,500001,4.2137031,1.096247961,1,0,0,0,0
52,1328,559,4.1607,350000,4.683363148,1.093023256,1,0,0,0,0
52,1279,709,5.4378,500001,4.623413258,1.093088858,1,0,0,0,0
52,629,247,2.5875,500001,3.287449393,1.020242915,1,0,0,0,0
52,1906,863,3.6065,433300,4.736964079,1.09617613,1,0,0,0,0
52,437,272,6.3245,500001,4.735294118,1.136029412,1,0,0,0,0
52,679,448,4.775,500001,4.151785714,1.283482143,1,0,0,0,0
52,920,503,4.2015,412500,4.163021869,1.129224652,1,0,0,0,0
12,536,334,7.7852,250000,4.038922156,1.04491018,1,0,0,0,0
52,1415,664,2.8229,375000,3.689759036,1.115963855,1,0,0,0,0
52,1432,513,1.9063,300000,3.200779727,1.111111111,1,0,0,0,0
52,1700,400,2.75,168800,3.485,0.9875,1,0,0,0,0
52,1016,395,3.3839,400000,4.364556962,1.053164557,1,0,0,0,0
52,2957,710,1.8295,243800,2.628169014,1.053521127,1,0,0,0,0
30,1648,684,0.8836,450000,2.662280702,1.078947368,1,0,0,0,0
52,1446,711,5.866,500001,5.199718706,1.17721519,1,0,0,0,0
52,1785,733,3.5746,350000,3.945429741,1.024556617,1,0,0,0,0
52,2062,966,2.9871,380000,3.724637681,1.046583851,1,0,0,0,0
52,1156,651,4.3472,500001,4.296466974,1.052227343,1,0,0,0,0
52,1830,977,4.2458,450000,3.912998976,1.064483112,1,0,0,0,0
52,1576,1034,2.0987,458300,3.211798839,1.078336557,1,0,0,0,0
52,932,427,3.3643,420000,4.161592506,1.138173302,1,0,0,0,0
52,2122,850,2.5603,287500,3.608235294,1.023529412,1,0,0,0,0
52,2286,994,2.565,225000,3.477867203,1.027162978,1,0,0,0,0
52,2112,1045,2.1343,400000,3.219138756,1.052631579,1,0,0,0,0
52,2452,1131,2.5013,275000,3.104332449,1.089301503,1,0,0,0,0
52,1711,830,3.0296,500001,3.504819277,1.025301205,1,0,0,0,0
52,1178,727,3.3681,500001,4.541953232,1.195323246,1,0,0,0,0
52,904,431,3.5066,350000,5.013921114,1.262180974,1,0,0,0,0
52,1846,620,1.9145,225000,3.224193548,1.035483871,1,0,0,0,0
52,1515,861,1.3668,55000,2.673635308,1.089430894,1,0,0,0,0
52,3260,1457,0.9,500001,2.237474262,1.05353466,1,0,0,0,0
25,1525,1169,4.5581,500001,3.901625321,1.260906758,1,0,0,0,0
52,1007,623,1.4552,450000,1.902086677,1.059390048,1,0,0,0,0
52,1688,662,1.5156,237500,2.16918429,1.114803625,1,0,0,0,0
52,1504,1047,3.2059,500001,3.447946514,1.228271251,1,0,0,0,0
52,3436,2119,2.5166,275000,2.839075035,1.18404908,1,0,0,0,0
52,1761,1029,1.8068,225000,2.659863946,1.206025267,1,0,0,0,0
52,4518,2538,1.724,225000,2.2785658,1.082348306,1,0,0,0,0
26,628,445,2.3304,500001,1.824719101,1.139325843,1,0,0,0,0
27,1211,752,0.8543,500001,2.29787234,1.175531915,1,0,0,0,0
39,1137,725,3.7679,500001,4.517241379,1.154482759,1,0,0,0,0
52,1310,963,3.4801,500001,3.977154725,0.451713396,1,0,0,0,0
52,540,319,4.2857,500001,5.404388715,1.29153605,1,0,0,0,0
52,1297,798,4.6781,500001,5.399749373,1.180451128,1,0,0,0,0
52,287,184,3.9028,500001,7.472826087,1.75,1,0,0,0,0
52,500,335,5.0376,500001,8.564179104,1.773134328,1,0,0,0,0
52,1045,620,4.5523,500001,5.253225806,1.185483871,1,0,0,0,0
52,714,448,3.2447,500001,3.526785714,1.049107143,1,0,0,0,0
52,445,257,2.7717,500000,3.914396887,1.13229572,1,0,0,0,0
52,1145,658,4.625,500001,4.785714286,1.092705167,1,0,0,0,0
52,842,410,7.9761,500001,7.709756098,1.151219512,1,0,0,0,0
52,1029,577,5.2539,500001,4.965337955,1.027729636,1,0,0,0,0
52,727,464,3.9856,500001,3.454741379,1.049568966,1,0,0,0,0
52,1259,806,4.1047,466700,3.935483871,1.052109181,1,0,0,0,0
52,1302,764,4.199,400000,3.64921466,1.064136126,1,0,0,0,0
52,1240,779,3.3715,500000,3.84338896,1.053915276,1,0,0,0,0
52,1045,669,3.6893,475000,2.953662182,1.085201794,1,0,0,0,0
52,349,233,3.2235,500000,4.317596567,1.077253219,1,0,0,0,0
52,553,288,4.0417,500001,4.791666667,1.118055556,1,0,0,0,0
52,1014,685,4.038,500001,3.878832117,1.127007299,1,0,0,0,0
52,925,552,5.0365,500000,4.884057971,1.036231884,1,0,0,0,0
52,959,607,5.7934,500001,4.151565074,1.069192751,1,0,0,0,0
52,954,572,4.5399,500001,4.898601399,1.087412587,1,0,0,0,0
52,1466,1024,4.5913,500001,3.983398438,1.0859375,1,0,0,0,0
48,1980,1239,4.0156,500001,3.636803874,1.083131558,1,0,0,0,0
52,1377,852,3.8068,500001,4.1842723,1.046948357,1,0,0,0,0
52,1248,813,7.2623,500001,4.287822878,1.041820418,1,0,0,0,0
52,2065,1374,5.8543,500001,4.502183406,1.139737991,1,0,0,0,0
52,648,370,5.3124,500001,5.348648649,0.97027027,1,0,0,0,0
52,402,157,10.8783,500001,8.503184713,0.961783439,1,0,0,0,0
52,722,327,8.0755,500001,6.25382263,1.079510703,1,0,0,0,0
52,483,181,15.0001,500001,7.994475138,1.027624309,1,0,0,0,0
52,668,291,10.0914,500001,7.546391753,0.962199313,1,0,0,0,0
52,1107,536,5.5634,500001,5.725746269,1.080223881,1,0,0,0,0
52,731,429,1.4804,425000,4.041958042,1.123543124,1,0,0,0,0
52,495,208,10.7097,500001,7.004807692,1.033653846,1,0,0,0,0
52,304,110,14.2959,500001,8.172727273,0.872727273,1,0,0,0,0
52,743,348,5.2909,500001,6.051724138,1.07183908,1,0,0,0,0
52,800,487,3.975,500001,3.73100616,1.098562628,1,0,0,0,0
52,1525,796,4.4375,500001,4.572864322,1.055276382,1,0,0,0,0
52,1371,799,6.4209,500001,4.737171464,1.01126408,1,0,0,0,0
52,1319,887,4.3986,500001,3.970687711,1.057497182,1,0,0,0,0
52,1152,830,4.2042,500001,3.878313253,1.16746988,1,0,0,0,0
52,1202,804,2.6607,87500,3.123134328,1.11318408,1,0,0,0,0
6,655,284,3.4423,117500,2.35915493,1.059859155,1,0,0,0,0
50,1475,997,2.7165,500001,3.321965898,1.098294885,1,0,0,0,0
52,1294,769,3.4375,500001,3.927178153,1.094928479,1,0,0,0,0
25,649,379,5.0049,460000,4.319261214,1.039577836,1,0,0,0,0
52,831,433,4.4464,500001,4.394919169,1.064665127,1,0,0,0,0
52,1224,483,4.0882,468800,4.3126294,1.016563147,1,0,0,0,0
52,614,356,3.6812,500000,4.848314607,1.078651685,1,0,0,0,0
52,1243,573,2.8569,372200,4.703315881,1.146596859,1,0,0,0,0
45,1320,693,3.1576,333300,3.963924964,1.008658009,1,0,0,0,0
46,761,453,3.7188,500001,4.434878587,1.024282561,1,0,0,0,0
52,1515,691,5.0156,500001,5.752532562,1.03617945,1,0,0,0,0
24,1362,957,2.6782,450000,2.569487983,1.045977011,1,0,0,0,0
10,1245,789,1.3062,220000,3.016476553,1.068441065,1,0,0,0,0
39,901,281,1.4866,237500,4.202846975,1.103202847,1,0,0,0,0
52,560,294,3.7159,494400,4.574829932,0.989795918,1,0,0,0,0
52,1392,578,4,355300,4.647058824,1.048442907,1,0,0,0,0
47,837,375,5.2806,400000,4.485333333,1.010666667,1,0,0,0,0
37,481,297,3.6875,492300,4.158249158,1.057239057,1,0,0,0,0
52,1703,657,2.8654,280000,5.342465753,1.203957382,1,0,0,0,0
44,561,326,3.875,412500,4.739263804,1.024539877,1,0,0,0,0
43,897,393,4.1319,322700,3.694656489,1.010178117,1,0,0,0,0
48,464,205,3.2011,428300,4.941463415,0.946341463,1,0,0,0,0
52,2198,418,3.6667,418400,4.863636364,1.04784689,1,0,0,0,0
16,601,219,2.151,146900,4.03196347,1.077625571,1,0,0,0,0
49,1277,546,2.9792,350000,4.113553114,1.075091575,1,0,0,0,0
